asx_ticker,company,n_etfs,etfs,etf_shares,adv_dollars_63d,etf_pct_float,days_to_exit_20pct_adv,inflow5_buy_days,forced_flow_score
OPT.AX,Opthea Limited,2,"VAS.AX,VPL",21017926.0,3240903.4417460314,0.015364226132925726,28.79197156629556,0.0886110559231082,0.22148829953145932
PMT.AX,PMET Resources Inc.,1,VAS.AX,27386690.0,3253328.12515873,0.014728556232059313,26.76242898673478,0.14951215926931932,0.20817561411658644
CSC.AX,Capstone Copper Corp.,5,"A200.AX,EX20.AX,GEAR.AX,QRE.AX,VAS.AX",4836948.0,27029269.837936513,0.0063328161761529,11.373436570008963,0.08324273307332873,0.20146903447903225
SPK.AX,Spark New Zealand Limited,2,"FAIR.AX,VAS.AX",7309037.0,2487711.3755555553,0.0038669917518311257,24.341555191394086,0.1291793143047473,0.20062072562660976
MYR.AX,Myer Holdings Limited,4,"ISO.AX,QOZ.AX,VAS.AX,VPL",27440915.0,3161111.678412698,0.015854961865581444,11.784772608699654,0.058415459820668085,0.19662894063149805
WBT.AX,Weebit Nano Limited,3,"ISO.AX,VAS.AX,VPL",4236104.0,10527039.785555555,0.017678825640770453,11.67814174287326,0.07538724215191357,0.19637565449850503
QAL.AX,Qualitas Limited,1,MVS.AX,1251849.0,828227.5607936508,0.004229983619507552,19.58846616893635,0.21947204128273134,0.19541985987440788
FSE.AX,Fuse Minerals Ltd,2,"VAS.AX,VPL",920486.0,,,,,0.19338422391857507
TEA.AX,Tasmea Ltd,3,"AUMF.AX,MVS.AX,VSO.AX",1115922.0,4898234.065714286,0.004267766426871068,7.472758844206492,0.09557004489656502,0.16944339056670127
CXO.AX,Core Lithium Ltd,2,"ACDC.AX,VPL",42733294.0,8998674.47436508,0.01765109211069806,7.181784503243068,0.06793359332548067,0.16859894314463403
GNG.AX,GR Engineering Services Limited,1,MVS.AX,842954.0,1571388.2809523812,0.004950156135120503,13.065284028042011,0.15150282316711156,0.15949739148530354
HCW.AX,HealthCo Healthcare and Wellness REIT,2,"VNQI,VPL",2036914.0,590312.4345238094,0.0037022958061756353,11.768374891686964,0.0911488795647753,0.15659008990246276
NXL.AX,Nuix Limited,2,"MVS.AX,VPL",2317740.0,1915883.7906349204,0.006841996504817684,8.025790988067154,0.07757618984121438,0.15179275756256255
IMM.AX,Immutep Limited,2,"ISO.AX,VAS.AX",28202787.0,2177381.0808412693,0.019137123723998124,4.004748166175075,0.017208581893397485,0.15026243228626396
DPM.AX,Dpmmetals Cdi 1:1 [dpm],1,VAS.AX,362615.0,4207702.386984127,0.0016404805869690438,21.967203546177988,0.09500359586709789,0.1426291163335493
INR.AX,ioneer Ltd,2,"LIT,VPL",15118891.0,1121484.701031746,0.004917304195952034,9.080124644929606,0.06418854730511667,0.14233322900501283
CWP.AX,Cedar Woods Properties Limited,2,"VNQI,VPL",327517.0,1535743.132857143,0.0038497103130596807,7.530098576492013,0.0507295935975037,0.13084118012225987
PTM.AX,Platinum Investment Management Limited,1,MVS.AX,2772690.0,1728389.2047619051,0.00498983042998494,5.648689181286439,0.0904528287941583,0.12019834620374556
NVX.AX,Novonix Limited,2,"FAIR.AX,VPL",2027668.0,743597.8795238095,0.0023516617021724882,3.2984075675819877,0.024583089431726154,0.10782421140809832
LIN.AX,Lindian Resources Limited,2,"PICK,VSO.AX",4621243.0,7978098.383809525,0.0041174784361054295,2.3412867672939344,0.019900866104458192,0.10372995213666464
SGR.AX,The Star Entertainment Group Limited,2,"QOZ.AX,VPL",3310404.0,454891.0373809524,0.0010356654746438054,3.9316503351318626,0.029233643278499512,0.10247355143249587
AIS.AX,Aeris Resources Limited,1,MVS.AX,7539224.0,4374332.391746032,0.007556877697558043,3.531422827424461,0.0365500240328519,0.10119893788082138
SYR.AX,Syrah Resources Limited,2,"FAIR.AX,VPL",3478989.0,913346.3486228571,0.003022398401074915,2.2130317926850678,0.018972352289608224,0.09630294390431816
MAD.AX,Mader Group Limited,2,"AUMF.AX,VSO.AX",115826.0,1462178.5842063494,0.0005692766205112731,3.1691719223166475,0.03311471265932389,0.09301767520257453
EQR.AX,EQ Resources Limited,2,"PICK,VSO.AX",11881506.0,8665801.69063492,0.0034646647933791763,1.9116524971319193,0.01463900713114105,0.09223425092628326
GNP.AX,GenusPlus Group Limited,2,"AUMF.AX,VSO.AX",250426.0,5541593.495555555,0.0013795627420675714,2.1293511578919633,0.02163569612497426,0.09159326742749949
EUR.AX,European Lithium Limited,1,LIT,7617656.0,4578416.186349207,0.005326642648393273,3.245063938261571,0.024876627010861088,0.08902938222300064
AX1.AX,Accent Group Limited,2,"QOZ.AX,VPL",1016480.0,2256944.4671428567,0.0016907921205860307,1.4655847577046721,0.013144314837647941,0.08344857681617289
MEZ.AX,Meridian Energy Limited,1,FAIR.AX,46605.0,139052.6761111111,1.76616154103392e-05,7.8722804695727895,0.07570760761003165,0.08311808995643916
SVR.AX,Solvar Limited,1,VPL,199813.0,248125.74301587304,0.0010579610347301906,6.029270189369817,0.041408496656240634,0.0803386686312286
OBL.AX,Omni Bridgeway Limited,1,VPL,305109.0,552796.3257142858,0.0010533996123523038,4.723013560022517,0.03264265907824877,0.07559977353338276
PYC.AX,PYC Therapeutics Limited,1,VSO.AX,1126888.0,2693394.9342857134,0.001932742761252137,2.705891258257579,0.028297134007950395,0.07554133629132839
NABPI.AX,,1,BHYB.AX,448467.0,,,,,0.07506361323155217
WBCPK.AX,,1,BHYB.AX,392767.0,,,,,0.07506361323155217
WBCPJ.AX,,1,BHYB.AX,385687.0,,,,,0.07506361323155217
WBCPM.AX,,1,BHYB.AX,392805.0,,,,,0.07506361323155217
NABPJ.AX,,1,BHYB.AX,280113.0,,,,,0.07506361323155217
NABPK.AX,,1,BHYB.AX,224686.0,,,,,0.07506361323155217
AN3PK.AX,,1,BHYB.AX,336185.0,,,,,0.07506361323155217
VARU6 INDEX.AX,,1,QRE.AX,7.0,,,,,0.07506361323155217
VBU6 INDEX.AX,,1,QFN.AX,4.0,,,,,0.07506361323155217
BMC.AX,,1,SILJ,1335875.0,,,,,0.07506361323155217
CBAPJ.AX,,1,BHYB.AX,258392.0,,,,,0.07506361323155217
CBAPM.AX,,1,BHYB.AX,347927.0,,,,,0.07506361323155217
ATEC.AX,,1,HVST.AX,178920.0,,,,,0.07506361323155217
CBAPI.AX,,1,BHYB.AX,369671.0,,,,,0.07506361323155217
MMKT.AX,,1,BEAR.AX,160000.0,,,,,0.07506361323155217
NABPH.AX,,1,BHYB.AX,535366.0,,,,,0.07506361323155217
CBAPL.AX,,1,BHYB.AX,398851.0,,,,,0.07506361323155217
MCY.AX,Mercury NZ Limited,1,FAIR.AX,11345.0,51673.523968253976,8.004131393110154e-06,6.009388210842097,0.05992974248993142,0.07228163388298356
CRN.AX,Coronado Global Resources Inc.,1,QOZ.AX,2720125.0,1192607.3437142859,0.0016225470247844787,3.1641062752743663,0.02508532075694484,0.07217206405413162
AAC.AX,Australian Agricultural Company Limited,1,VPL,136728.0,147952.11428571428,0.00022683402045423458,6.083081774321871,0.04261382833519108,0.07091201102233446
PPS.AX,Praemium Limited,1,VPL,532255.0,535624.2205555555,0.001091867840614435,3.447319068993724,0.024364040122129695,0.0681362420247523
BBN.AX,Baby Bunting Group Limited,1,VPL,148688.0,341336.533968254,0.0010981329770878875,3.2165361866089732,0.024658845925888555,0.06813258969712391
GDI.AX,GDI Property Group,1,VPL,387793.0,301468.06539682543,0.0007183719481854544,3.8625659389064393,0.02785377611703884,0.06749160619834013
FCL.AX,FINEOS Corporation Holdings plc,1,VPL,197646.0,703382.5641269843,0.0005728179444541371,3.178116407334552,0.025468341004776344,0.06140134987798717
CEH.AX,Coast Entertainment Holdings Ltd.,1,VPL,447965.0,360707.0717460317,0.0011528794496712621,2.997064189591015,0.018027068248271837,0.0613465649635612
HUM.AX,Humm Group Limited,1,VPL,401850.0,380337.36293650785,0.0007966579352538632,3.143481568356114,0.02218686309135685,0.05732535224469547
STX.AX,Strike Energy Limited,1,VPL,2897347.0,663395.5309523812,0.0008049534408124472,2.4890281301614685,0.019353829504349804,0.053934166041728314
ADH.AX,Adairs Limited,1,QOZ.AX,239177.0,1166586.0937142854,0.0013390672663869266,1.3328267026871827,0.014195738175387274,0.05117665868228814
KGN.AX,Kogan.com Ltd,1,VPL,107498.0,1171747.5487301587,0.0011242040724272896,1.8005804078530747,0.013641977759904979,0.05051010889010559
MYX.AX,Mayne Pharma Group Limited,1,VPL,101822.0,807252.5741269841,0.0012532582111020778,1.5269349601124622,0.010753879613686346,0.049825297459781044
BRN.AX,BrainChip Holdings Ltd,1,VPL,2438357.0,998643.4936507934,0.0010076681024747394,1.9350181743320591,0.014329278757614255,0.047829300410861766
NGI.AX,Navigator Global Investments Limited,1,VPL,241090.0,1267722.695079365,0.00043713340283758667,2.3030319075331933,0.017544474896860295,0.04650350548175344
AD8.AX,Audinate Group Limited,1,VPL,89428.0,1038535.1050793652,0.0010604711431578032,1.007688205755149,0.006592350096318407,0.04239463689980617
EML.AX,EML Payments Limited,1,VPL,431601.0,1174559.1640476189,0.0011108765770295175,0.7213574075512459,0.00508653304394787,0.04238367991692098
WC8.AX,Wildcat Resources Limited,1,VPL,1139021.0,3059699.1222222224,0.0008272899389720092,0.9561086112855276,0.007350823758012139,0.039025364662609405
29M.AX,29Metals Limited,1,VPL,946169.0,1899204.5411111114,0.0006913071128147619,0.6820540289537032,0.0048926230950162705,0.03226490622244549
CCL.AX,Cuscal Ltd.,1,QOZ.AX,66436.0,3319915.044603175,0.0003324915130302847,0.4508145259140898,0.00505211785506683,0.028895633985248723
ASM.AX,Australian Strategic Materials Ltd,1,GDXJ,1.0,1159819.4511111109,4.952947003467063e-09,6.598992151640565e-06,3.4027447330006185e-08,0.020794771305462895
